instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_categories,user_categories
5829,2011-09-05,3,0,9,7,1,1,0,1,27.060000000000002,31.06,74.0,11.0014,11,30,41,Pagi,Mayoritas Pengguna Terdaftar
5830,2011-09-05,3,0,9,8,1,1,0,2,27.060000000000002,30.305,78.0,12.998000000000001,45,56,101,Pagi,Mayoritas Pengguna Terdaftar
5831,2011-09-05,3,0,9,9,1,1,0,3,27.880000000000003,31.819999999999997,74.0,11.0014,63,89,152,Pagi,Mayoritas Pengguna Terdaftar
5832,2011-09-05,3,0,9,10,1,1,0,2,28.7,32.574999999999996,70.0,11.0014,107,137,244,Pagi,Mayoritas Pengguna Terdaftar
5833,2011-09-05,3,0,9,11,1,1,0,2,28.7,33.335,74.0,11.0014,101,207,308,Siang,Mayoritas Pengguna Terdaftar
5834,2011-09-05,3,0,9,12,1,1,0,2,29.52,34.089999999999996,70.0,12.998000000000001,141,212,353,Siang,Mayoritas Pengguna Terdaftar
5835,2011-09-05,3,0,9,13,1,1,0,2,30.34,34.849999999999994,70.0,8.9981,154,235,389,Siang,Mayoritas Pengguna Terdaftar
5836,2011-09-05,3,0,9,14,1,1,0,1,30.34,34.849999999999994,70.0,11.0014,145,212,357,Siang,Mayoritas Pengguna Terdaftar
5837,2011-09-05,3,0,9,15,1,1,0,2,27.880000000000003,31.819999999999997,79.0,19.0012,111,142,253,Sore,Mayoritas Pengguna Terdaftar
5838,2011-09-05,3,0,9,16,1,1,0,2,27.880000000000003,31.819999999999997,79.0,19.0012,92,192,284,Sore,Mayoritas Pengguna Terdaftar
5839,2011-09-05,3,0,9,17,1,1,0,2,27.060000000000002,29.544999999999998,89.0,7.0015,37,77,114,Sore,Mayoritas Pengguna Terdaftar
5840,2011-09-05,3,0,9,18,1,1,0,1,27.060000000000002,29.544999999999998,89.0,6.0032,31,92,123,Malam,Mayoritas Pengguna Terdaftar
5841,2011-09-05,3,0,9,19,1,1,0,3,27.060000000000002,29.544999999999998,94.0,7.0015,52,123,175,Malam,Mayoritas Pengguna Terdaftar
5842,2011-09-05,3,0,9,20,1,1,0,3,27.060000000000002,29.544999999999998,94.0,16.997899999999998,26,56,82,Malam,Mayoritas Pengguna Terdaftar
5843,2011-09-05,3,0,9,21,1,1,0,2,27.060000000000002,29.544999999999998,94.0,19.999499999999998,20,40,60,Malam,Mayoritas Pengguna Terdaftar
5844,2011-09-05,3,0,9,22,1,1,0,2,24.599999999999998,27.275,88.0,39.000699999999995,15,49,64,Malam,Mayoritas Pengguna Terdaftar
5845,2011-09-05,3,0,9,23,1,1,0,3,22.96,26.515,88.0,26.0027,3,17,20,Malam,Mayoritas Pengguna Terdaftar
5846,2011-09-06,3,0,9,0,0,2,1,3,22.14,25.759999999999998,94.0,23.9994,1,7,8,Dini Hari,Mayoritas Pengguna Terdaftar
5847,2011-09-06,3,0,9,2,0,2,1,3,22.14,25.759999999999998,94.0,16.997899999999998,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
5848,2011-09-06,3,0,9,3,0,2,1,3,22.14,25.759999999999998,94.0,19.999499999999998,1,0,1,Dini Hari,Mayoritas Pengguna Biasa
5849,2011-09-06,3,0,9,4,0,2,1,2,22.14,25.759999999999998,94.0,19.999499999999998,1,3,4,Dini Hari,Mayoritas Pengguna Terdaftar
5850,2011-09-06,3,0,9,5,0,2,1,3,22.14,25.759999999999998,88.0,23.9994,1,20,21,Dini Hari,Mayoritas Pengguna Terdaftar
5851,2011-09-06,3,0,9,6,0,2,1,2,22.14,25.759999999999998,88.0,22.0028,0,72,72,Pagi,Mayoritas Pengguna Terdaftar
5852,2011-09-06,3,0,9,7,0,2,1,2,22.14,25.759999999999998,83.0,23.9994,6,166,172,Pagi,Mayoritas Pengguna Terdaftar
5853,2011-09-06,3,0,9,8,0,2,1,3,22.14,25.759999999999998,83.0,26.0027,15,349,364,Pagi,Mayoritas Pengguna Terdaftar
5854,2011-09-06,3,0,9,9,0,2,1,2,22.14,25.759999999999998,81.0,27.999299999999998,18,167,185,Pagi,Mayoritas Pengguna Terdaftar
5855,2011-09-06,3,0,9,10,0,2,1,3,22.14,25.759999999999998,83.0,23.9994,16,90,106,Pagi,Mayoritas Pengguna Terdaftar
5856,2011-09-06,3,0,9,11,0,2,1,3,22.14,25.759999999999998,83.0,26.0027,11,78,89,Siang,Mayoritas Pengguna Terdaftar
5857,2011-09-06,3,0,9,12,0,2,1,3,22.14,25.759999999999998,83.0,26.0027,16,51,67,Siang,Mayoritas Pengguna Terdaftar
5858,2011-09-06,3,0,9,13,0,2,1,3,22.14,25.759999999999998,88.0,19.999499999999998,5,24,29,Siang,Mayoritas Pengguna Terdaftar
5859,2011-09-06,3,0,9,14,0,2,1,3,22.14,25.759999999999998,88.0,19.0012,3,21,24,Siang,Mayoritas Pengguna Terdaftar
5860,2011-09-06,3,0,9,15,0,2,1,3,22.14,25.759999999999998,94.0,26.0027,18,71,89,Sore,Mayoritas Pengguna Terdaftar
5861,2011-09-06,3,0,9,16,0,2,1,3,22.14,25.759999999999998,94.0,26.0027,11,95,106,Sore,Mayoritas Pengguna Terdaftar
5862,2011-09-06,3,0,9,17,0,2,1,2,22.14,25.759999999999998,88.0,26.0027,15,276,291,Sore,Mayoritas Pengguna Terdaftar
5863,2011-09-06,3,0,9,18,0,2,1,2,22.14,25.759999999999998,88.0,26.0027,22,351,373,Malam,Mayoritas Pengguna Terdaftar
5864,2011-09-06,3,0,9,19,0,2,1,2,22.14,25.759999999999998,88.0,27.999299999999998,12,269,281,Malam,Mayoritas Pengguna Terdaftar
5865,2011-09-06,3,0,9,20,0,2,1,3,22.14,25.759999999999998,88.0,19.999499999999998,13,150,163,Malam,Mayoritas Pengguna Terdaftar
5866,2011-09-06,3,0,9,21,0,2,1,3,22.14,25.759999999999998,88.0,19.0012,12,109,121,Malam,Mayoritas Pengguna Terdaftar
5867,2011-09-06,3,0,9,22,0,2,1,2,22.14,25.759999999999998,94.0,22.0028,5,79,84,Malam,Mayoritas Pengguna Terdaftar
5868,2011-09-06,3,0,9,23,0,2,1,3,22.14,25.759999999999998,94.0,16.997899999999998,2,56,58,Malam,Mayoritas Pengguna Terdaftar
5869,2011-09-07,3,0,9,0,0,3,1,2,22.14,25.759999999999998,94.0,15.001299999999999,1,12,13,Dini Hari,Mayoritas Pengguna Terdaftar
5870,2011-09-07,3,0,9,1,0,3,1,3,22.14,25.759999999999998,94.0,16.997899999999998,2,3,5,Dini Hari,Mayoritas Pengguna Terdaftar
5871,2011-09-07,3,0,9,2,0,3,1,2,22.14,25.759999999999998,94.0,15.001299999999999,2,4,6,Dini Hari,Mayoritas Pengguna Terdaftar
5872,2011-09-07,3,0,9,3,0,3,1,3,22.96,26.515,94.0,8.9981,1,1,2,Dini Hari,Mayoritas Pengguna Terdaftar
5873,2011-09-07,3,0,9,4,0,3,1,3,22.96,26.515,94.0,11.0014,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
5874,2011-09-07,3,0,9,5,0,3,1,2,22.96,26.515,100.0,8.9981,1,15,16,Dini Hari,Mayoritas Pengguna Terdaftar
5875,2011-09-07,3,0,9,6,0,3,1,3,24.599999999999998,27.275,88.0,7.0015,1,74,75,Pagi,Mayoritas Pengguna Terdaftar
5876,2011-09-07,3,0,9,7,0,3,1,3,24.599999999999998,27.275,88.0,6.0032,3,83,86,Pagi,Mayoritas Pengguna Terdaftar
5877,2011-09-07,3,0,9,8,0,3,1,3,25.419999999999998,27.275,94.0,6.0032,9,319,328,Pagi,Mayoritas Pengguna Terdaftar
5878,2011-09-07,3,0,9,9,0,3,1,3,24.599999999999998,27.275,88.0,8.9981,14,176,190,Pagi,Mayoritas Pengguna Terdaftar
5879,2011-09-07,3,0,9,10,0,3,1,3,24.599999999999998,27.275,88.0,8.9981,3,63,66,Pagi,Mayoritas Pengguna Terdaftar
5880,2011-09-07,3,0,9,11,0,3,1,3,24.599999999999998,25.759999999999998,94.0,0.0,1,9,10,Siang,Mayoritas Pengguna Terdaftar
5881,2011-09-07,3,0,9,12,0,3,1,3,22.96,26.515,94.0,0.0,1,21,22,Siang,Mayoritas Pengguna Terdaftar
5882,2011-09-07,3,0,9,13,0,3,1,3,24.599999999999998,27.275,88.0,0.0,2,9,11,Siang,Mayoritas Pengguna Terdaftar
5883,2011-09-07,3,0,9,14,0,3,1,3,24.599999999999998,25.759999999999998,93.0,0.0,1,24,25,Siang,Mayoritas Pengguna Terdaftar
5884,2011-09-07,3,0,9,15,0,3,1,3,25.419999999999998,27.275,94.0,7.0015,3,55,58,Sore,Mayoritas Pengguna Terdaftar
5885,2011-09-07,3,0,9,16,0,3,1,1,26.240000000000002,28.79,89.0,0.0,7,137,144,Sore,Mayoritas Pengguna Terdaftar
5886,2011-09-07,3,0,9,17,0,3,1,3,26.240000000000002,28.79,89.0,0.0,21,264,285,Sore,Mayoritas Pengguna Terdaftar
5887,2011-09-07,3,0,9,18,0,3,1,3,26.240000000000002,28.79,89.0,0.0,18,219,237,Malam,Mayoritas Pengguna Terdaftar
5888,2011-09-07,3,0,9,19,0,3,1,2,26.240000000000002,28.79,89.0,0.0,14,212,226,Malam,Mayoritas Pengguna Terdaftar
5889,2011-09-07,3,0,9,20,0,3,1,3,26.240000000000002,28.79,89.0,6.0032,3,93,96,Malam,Mayoritas Pengguna Terdaftar
5890,2011-09-07,3,0,9,21,0,3,1,3,26.240000000000002,28.79,89.0,6.0032,4,34,38,Malam,Mayoritas Pengguna Terdaftar
5891,2011-09-07,3,0,9,22,0,3,1,3,25.419999999999998,27.275,94.0,11.0014,3,26,29,Malam,Mayoritas Pengguna Terdaftar
5892,2011-09-07,3,0,9,23,0,3,1,3,25.419999999999998,27.275,94.0,12.998000000000001,3,21,24,Malam,Mayoritas Pengguna Terdaftar
5893,2011-09-08,3,0,9,0,0,4,1,3,24.599999999999998,25.0,100.0,12.998000000000001,3,11,14,Dini Hari,Mayoritas Pengguna Terdaftar
5894,2011-09-08,3,0,9,1,0,4,1,3,25.419999999999998,27.275,94.0,7.0015,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
5895,2011-09-08,3,0,9,3,0,4,1,3,25.419999999999998,27.275,94.0,0.0,0,2,2,Dini Hari,Mayoritas Pengguna Terdaftar
5896,2011-09-08,3,0,9,4,0,4,1,2,25.419999999999998,27.275,94.0,6.0032,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
5897,2011-09-08,3,0,9,5,0,4,1,3,25.419999999999998,27.275,94.0,6.0032,1,13,14,Dini Hari,Mayoritas Pengguna Terdaftar
5898,2011-09-08,3,0,9,6,0,4,1,3,25.419999999999998,27.275,94.0,11.0014,1,55,56,Pagi,Mayoritas Pengguna Terdaftar
5899,2011-09-08,3,0,9,7,0,4,1,3,25.419999999999998,27.275,94.0,7.0015,7,172,179,Pagi,Mayoritas Pengguna Terdaftar
5900,2011-09-08,3,0,9,8,0,4,1,3,25.419999999999998,27.275,94.0,8.9981,7,188,195,Pagi,Mayoritas Pengguna Terdaftar
5901,2011-09-08,3,0,9,9,0,4,1,2,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,65,69,Pagi,Mayoritas Pengguna Terdaftar
5902,2011-09-08,3,0,9,10,0,4,1,2,26.240000000000002,28.03,94.0,7.0015,8,57,65,Pagi,Mayoritas Pengguna Terdaftar
5903,2011-09-08,3,0,9,11,0,4,1,2,26.240000000000002,28.03,94.0,15.001299999999999,16,82,98,Siang,Mayoritas Pengguna Terdaftar
5904,2011-09-08,3,0,9,12,0,4,1,2,27.060000000000002,29.544999999999998,94.0,15.001299999999999,17,85,102,Siang,Mayoritas Pengguna Terdaftar
5905,2011-09-08,3,0,9,13,0,4,1,2,27.880000000000003,31.819999999999997,83.0,26.0027,14,112,126,Siang,Mayoritas Pengguna Terdaftar
5906,2011-09-08,3,0,9,14,0,4,1,2,28.7,33.335,79.0,23.9994,15,105,120,Siang,Mayoritas Pengguna Terdaftar
5907,2011-09-08,3,0,9,15,0,4,1,3,27.060000000000002,29.544999999999998,89.0,19.999499999999998,24,115,139,Sore,Mayoritas Pengguna Terdaftar
5908,2011-09-08,3,0,9,16,0,4,1,3,26.240000000000002,28.03,94.0,19.0012,5,151,156,Sore,Mayoritas Pengguna Terdaftar
5909,2011-09-08,3,0,9,17,0,4,1,3,26.240000000000002,28.03,94.0,19.0012,11,102,113,Sore,Mayoritas Pengguna Terdaftar
5910,2011-09-08,3,0,9,18,0,4,1,3,26.240000000000002,28.03,94.0,23.9994,2,66,68,Malam,Mayoritas Pengguna Terdaftar
5911,2011-09-08,3,0,9,19,0,4,1,3,25.419999999999998,25.759999999999998,100.0,22.0028,1,51,52,Malam,Mayoritas Pengguna Terdaftar
5912,2011-09-08,3,0,9,20,0,4,1,2,25.419999999999998,27.275,94.0,11.0014,6,83,89,Malam,Mayoritas Pengguna Terdaftar
5913,2011-09-08,3,0,9,21,0,4,1,3,26.240000000000002,28.03,94.0,7.0015,6,76,82,Malam,Mayoritas Pengguna Terdaftar
5914,2011-09-08,3,0,9,22,0,4,1,3,25.419999999999998,25.759999999999998,100.0,6.0032,5,65,70,Malam,Mayoritas Pengguna Terdaftar
5915,2011-09-08,3,0,9,23,0,4,1,3,25.419999999999998,25.759999999999998,100.0,6.0032,0,26,26,Malam,Mayoritas Pengguna Terdaftar
5916,2011-09-09,3,0,9,0,0,5,1,3,26.240000000000002,28.03,94.0,12.998000000000001,1,15,16,Dini Hari,Mayoritas Pengguna Terdaftar
5917,2011-09-09,3,0,9,1,0,5,1,2,25.419999999999998,25.759999999999998,100.0,11.0014,0,8,8,Dini Hari,Mayoritas Pengguna Terdaftar
5918,2011-09-09,3,0,9,2,0,5,1,2,25.419999999999998,25.759999999999998,100.0,16.997899999999998,1,7,8,Dini Hari,Mayoritas Pengguna Terdaftar
5919,2011-09-09,3,0,9,3,0,5,1,2,25.419999999999998,27.275,94.0,16.997899999999998,1,1,2,Dini Hari,Mayoritas Pengguna Terdaftar
5920,2011-09-09,3,0,9,4,0,5,1,3,25.419999999999998,27.275,94.0,11.0014,0,3,3,Dini Hari,Mayoritas Pengguna Terdaftar
5921,2011-09-09,3,0,9,5,0,5,1,2,25.419999999999998,27.275,94.0,8.9981,0,14,14,Dini Hari,Mayoritas Pengguna Terdaftar
5922,2011-09-09,3,0,9,6,0,5,1,2,25.419999999999998,25.759999999999998,100.0,8.9981,3,54,57,Pagi,Mayoritas Pengguna Terdaftar
5923,2011-09-09,3,0,9,7,0,5,1,3,25.419999999999998,25.759999999999998,100.0,16.997899999999998,4,104,108,Pagi,Mayoritas Pengguna Terdaftar
5924,2011-09-09,3,0,9,8,0,5,1,3,25.419999999999998,27.275,94.0,11.0014,12,276,288,Pagi,Mayoritas Pengguna Terdaftar
5925,2011-09-09,3,0,9,9,0,5,1,3,25.419999999999998,27.275,94.0,11.0014,5,131,136,Pagi,Mayoritas Pengguna Terdaftar
5926,2011-09-09,3,0,9,10,0,5,1,2,25.419999999999998,25.759999999999998,100.0,0.0,2,27,29,Pagi,Mayoritas Pengguna Terdaftar
5927,2011-09-09,3,0,9,11,0,5,1,2,25.419999999999998,27.275,94.0,0.0,6,66,72,Siang,Mayoritas Pengguna Terdaftar
5928,2011-09-09,3,0,9,12,0,5,1,1,26.240000000000002,28.03,94.0,0.0,4,71,75,Siang,Mayoritas Pengguna Terdaftar
5929,2011-09-09,3,0,9,13,0,5,1,1,28.7,33.335,79.0,6.0032,14,108,122,Siang,Mayoritas Pengguna Terdaftar
5930,2011-09-09,3,0,9,14,0,5,1,1,29.52,34.849999999999994,74.0,6.0032,29,119,148,Siang,Mayoritas Pengguna Terdaftar
5931,2011-09-09,3,0,9,15,0,5,1,1,30.34,34.849999999999994,66.0,0.0,27,161,188,Sore,Mayoritas Pengguna Terdaftar
5932,2011-09-09,3,0,9,16,0,5,1,1,30.34,34.849999999999994,66.0,8.9981,41,244,285,Sore,Mayoritas Pengguna Terdaftar
5933,2011-09-09,3,0,9,17,0,5,1,1,28.7,33.335,79.0,16.997899999999998,54,451,505,Sore,Mayoritas Pengguna Terdaftar
5934,2011-09-09,3,0,9,18,0,5,1,1,28.7,33.335,79.0,12.998000000000001,33,377,410,Malam,Mayoritas Pengguna Terdaftar
5935,2011-09-09,3,0,9,19,0,5,1,1,27.060000000000002,29.544999999999998,89.0,11.0014,33,316,349,Malam,Mayoritas Pengguna Terdaftar
5936,2011-09-09,3,0,9,20,0,5,1,1,26.240000000000002,28.03,94.0,6.0032,30,180,210,Malam,Mayoritas Pengguna Terdaftar
5937,2011-09-09,3,0,9,21,0,5,1,1,27.060000000000002,29.544999999999998,89.0,0.0,49,154,203,Malam,Mayoritas Pengguna Terdaftar
5938,2011-09-09,3,0,9,22,0,5,1,1,25.419999999999998,27.275,94.0,0.0,33,127,160,Malam,Mayoritas Pengguna Terdaftar
5939,2011-09-09,3,0,9,23,0,5,1,1,25.419999999999998,27.275,94.0,6.0032,35,113,148,Malam,Mayoritas Pengguna Terdaftar
5940,2011-09-10,3,0,9,0,0,6,0,1,25.419999999999998,27.275,94.0,0.0,32,84,116,Dini Hari,Mayoritas Pengguna Terdaftar
5941,2011-09-10,3,0,9,1,0,6,0,2,25.419999999999998,27.275,94.0,0.0,16,67,83,Dini Hari,Mayoritas Pengguna Terdaftar
5942,2011-09-10,3,0,9,2,0,6,0,2,24.599999999999998,25.0,97.0,7.0015,18,46,64,Dini Hari,Mayoritas Pengguna Terdaftar
5943,2011-09-10,3,0,9,3,0,6,0,1,23.779999999999998,27.275,100.0,8.9981,8,29,37,Dini Hari,Mayoritas Pengguna Terdaftar
5944,2011-09-10,3,0,9,4,0,6,0,1,23.779999999999998,27.275,94.0,6.0032,3,4,7,Dini Hari,Mayoritas Pengguna Terdaftar
5945,2011-09-10,3,0,9,5,0,6,0,1,23.779999999999998,27.275,94.0,8.9981,2,6,8,Dini Hari,Mayoritas Pengguna Terdaftar
5946,2011-09-10,3,0,9,6,0,6,0,1,23.779999999999998,27.275,94.0,11.0014,0,6,6,Pagi,Mayoritas Pengguna Terdaftar
5947,2011-09-10,3,0,9,7,0,6,0,1,24.599999999999998,27.275,88.0,8.9981,9,43,52,Pagi,Mayoritas Pengguna Terdaftar
5948,2011-09-10,3,0,9,8,0,6,0,1,25.419999999999998,28.79,83.0,11.0014,16,103,119,Pagi,Mayoritas Pengguna Terdaftar
5949,2011-09-10,3,0,9,9,0,6,0,1,26.240000000000002,29.544999999999998,78.0,19.999499999999998,39,168,207,Pagi,Mayoritas Pengguna Terdaftar
5950,2011-09-10,3,0,9,10,0,6,0,1,28.7,32.574999999999996,65.0,16.997899999999998,85,233,318,Pagi,Mayoritas Pengguna Terdaftar
5951,2011-09-10,3,0,9,11,0,6,0,1,29.52,34.089999999999996,62.0,16.997899999999998,108,252,360,Siang,Mayoritas Pengguna Terdaftar
5952,2011-09-10,3,0,9,12,0,6,0,1,29.52,34.089999999999996,62.0,15.001299999999999,144,260,404,Siang,Mayoritas Pengguna Terdaftar
5953,2011-09-10,3,0,9,13,0,6,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,131,239,370,Siang,Mayoritas Pengguna Terdaftar
5954,2011-09-10,3,0,9,14,0,6,0,1,30.34,34.089999999999996,55.00000000000001,19.0012,129,230,359,Siang,Mayoritas Pengguna Terdaftar
5955,2011-09-10,3,0,9,15,0,6,0,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,217,263,480,Sore,Mayoritas Pengguna Terdaftar
5956,2011-09-10,3,0,9,16,0,6,0,1,30.34,34.089999999999996,55.00000000000001,12.998000000000001,170,261,431,Sore,Mayoritas Pengguna Terdaftar
5957,2011-09-10,3,0,9,17,0,6,0,1,30.34,34.089999999999996,55.00000000000001,15.001299999999999,185,275,460,Sore,Mayoritas Pengguna Terdaftar
5958,2011-09-10,3,0,9,18,0,6,0,1,29.52,33.335,57.99999999999999,12.998000000000001,119,241,360,Malam,Mayoritas Pengguna Terdaftar
5959,2011-09-10,3,0,9,19,0,6,0,1,28.7,32.574999999999996,57.99999999999999,8.9981,101,214,315,Malam,Mayoritas Pengguna Terdaftar
5960,2011-09-10,3,0,9,20,0,6,0,1,27.060000000000002,31.06,69.0,7.0015,78,167,245,Malam,Mayoritas Pengguna Terdaftar
5961,2011-09-10,3,0,9,21,0,6,0,1,26.240000000000002,29.544999999999998,78.0,6.0032,59,171,230,Malam,Mayoritas Pengguna Terdaftar
5962,2011-09-10,3,0,9,22,0,6,0,1,26.240000000000002,29.544999999999998,78.0,0.0,49,126,175,Malam,Mayoritas Pengguna Terdaftar
5963,2011-09-10,3,0,9,23,0,6,0,2,25.419999999999998,28.03,88.0,0.0,32,107,139,Malam,Mayoritas Pengguna Terdaftar
5964,2011-09-11,3,0,9,0,0,0,0,1,25.419999999999998,28.03,88.0,0.0,29,79,108,Dini Hari,Mayoritas Pengguna Terdaftar
5965,2011-09-11,3,0,9,1,0,0,0,2,25.419999999999998,28.03,88.0,0.0,22,66,88,Dini Hari,Mayoritas Pengguna Terdaftar
5966,2011-09-11,3,0,9,2,0,0,0,2,25.419999999999998,29.544999999999998,78.0,12.998000000000001,16,60,76,Dini Hari,Mayoritas Pengguna Terdaftar
5967,2011-09-11,3,0,9,3,0,0,0,2,25.419999999999998,29.544999999999998,78.0,6.0032,15,30,45,Dini Hari,Mayoritas Pengguna Terdaftar
5968,2011-09-11,3,0,9,4,0,0,0,1,24.599999999999998,28.03,83.0,8.9981,3,6,9,Dini Hari,Mayoritas Pengguna Terdaftar
5969,2011-09-11,3,0,9,5,0,0,0,1,24.599999999999998,28.03,83.0,8.9981,15,24,39,Dini Hari,Mayoritas Pengguna Terdaftar
5970,2011-09-11,3,0,9,6,0,0,0,1,23.779999999999998,27.275,88.0,7.0015,4,16,20,Pagi,Mayoritas Pengguna Terdaftar
5971,2011-09-11,3,0,9,7,0,0,0,1,24.599999999999998,27.275,88.0,0.0,9,28,37,Pagi,Mayoritas Pengguna Terdaftar
5972,2011-09-11,3,0,9,8,0,0,0,1,26.240000000000002,29.544999999999998,78.0,0.0,25,69,94,Pagi,Mayoritas Pengguna Terdaftar
5973,2011-09-11,3,0,9,9,0,0,0,1,27.060000000000002,31.06,74.0,0.0,59,168,227,Pagi,Mayoritas Pengguna Terdaftar
5974,2011-09-11,3,0,9,10,0,0,0,1,28.7,32.574999999999996,65.0,0.0,120,214,334,Pagi,Mayoritas Pengguna Terdaftar
5975,2011-09-11,3,0,9,11,0,0,0,1,28.7,32.574999999999996,65.0,0.0,144,258,402,Siang,Mayoritas Pengguna Terdaftar
5976,2011-09-11,3,0,9,12,0,0,0,1,28.7,32.574999999999996,65.0,0.0,113,298,411,Siang,Mayoritas Pengguna Terdaftar
5977,2011-09-11,3,0,9,13,0,0,0,1,30.34,34.089999999999996,57.99999999999999,7.0015,119,231,350,Siang,Mayoritas Pengguna Terdaftar
5978,2011-09-11,3,0,9,14,0,0,0,1,29.52,33.335,57.99999999999999,19.0012,120,222,342,Siang,Mayoritas Pengguna Terdaftar
5979,2011-09-11,3,0,9,15,0,0,0,1,30.34,33.335,51.0,19.999499999999998,134,270,404,Sore,Mayoritas Pengguna Terdaftar
5980,2011-09-11,3,0,9,16,0,0,0,1,29.52,33.335,51.0,19.999499999999998,180,303,483,Sore,Mayoritas Pengguna Terdaftar
5981,2011-09-11,3,0,9,17,0,0,0,1,29.52,33.335,51.0,8.9981,152,228,380,Sore,Mayoritas Pengguna Terdaftar
5982,2011-09-11,3,0,9,18,0,0,0,1,27.880000000000003,31.819999999999997,65.0,19.999499999999998,110,229,339,Malam,Mayoritas Pengguna Terdaftar
5983,2011-09-11,3,0,9,19,0,0,0,1,26.240000000000002,30.305,69.0,7.0015,101,232,333,Malam,Mayoritas Pengguna Terdaftar
5984,2011-09-11,3,0,9,20,0,0,0,1,25.419999999999998,29.544999999999998,73.0,7.0015,65,161,226,Malam,Mayoritas Pengguna Terdaftar
5985,2011-09-11,3,0,9,21,0,0,0,1,26.240000000000002,30.305,69.0,0.0,45,114,159,Malam,Mayoritas Pengguna Terdaftar
5986,2011-09-11,3,0,9,22,0,0,0,1,25.419999999999998,30.305,69.0,26.0027,21,74,95,Malam,Mayoritas Pengguna Terdaftar
5987,2011-09-11,3,0,9,23,0,0,0,3,23.779999999999998,27.275,78.0,6.0032,12,33,45,Malam,Mayoritas Pengguna Terdaftar
5988,2011-09-12,3,0,9,0,0,1,1,1,22.96,26.515,88.0,6.0032,5,11,16,Dini Hari,Mayoritas Pengguna Terdaftar
5989,2011-09-12,3,0,9,1,0,1,1,1,22.96,26.515,88.0,0.0,1,11,12,Dini Hari,Mayoritas Pengguna Terdaftar
5990,2011-09-12,3,0,9,2,0,1,1,1,22.96,26.515,88.0,0.0,2,0,2,Dini Hari,Mayoritas Pengguna Biasa
5991,2011-09-12,3,0,9,4,0,1,1,1,22.14,25.759999999999998,94.0,7.0015,0,4,4,Dini Hari,Mayoritas Pengguna Terdaftar
5992,2011-09-12,3,0,9,5,0,1,1,1,22.96,26.515,83.0,0.0,1,23,24,Dini Hari,Mayoritas Pengguna Terdaftar
5993,2011-09-12,3,0,9,6,0,1,1,1,22.96,26.515,83.0,0.0,1,108,109,Pagi,Mayoritas Pengguna Terdaftar
5994,2011-09-12,3,0,9,7,0,1,1,1,23.779999999999998,27.275,83.0,0.0,12,300,312,Pagi,Mayoritas Pengguna Terdaftar
5995,2011-09-12,3,0,9,8,0,1,1,1,24.599999999999998,28.79,78.0,6.0032,26,382,408,Pagi,Mayoritas Pengguna Terdaftar
5996,2011-09-12,3,0,9,9,0,1,1,1,26.240000000000002,30.305,69.0,0.0,21,155,176,Pagi,Mayoritas Pengguna Terdaftar
5997,2011-09-12,3,0,9,10,0,1,1,1,27.880000000000003,31.819999999999997,62.0,11.0014,40,89,129,Pagi,Mayoritas Pengguna Terdaftar
5998,2011-09-12,3,0,9,11,0,1,1,1,28.7,32.574999999999996,57.99999999999999,12.998000000000001,34,131,165,Siang,Mayoritas Pengguna Terdaftar
5999,2011-09-12,3,0,9,12,0,1,1,1,29.52,33.335,51.0,12.998000000000001,37,147,184,Siang,Mayoritas Pengguna Terdaftar
6000,2011-09-12,3,0,9,13,0,1,1,1,29.52,33.335,54.0,7.0015,43,120,163,Siang,Mayoritas Pengguna Terdaftar
6001,2011-09-12,3,0,9,14,0,1,1,1,30.34,33.335,51.0,11.0014,60,129,189,Siang,Mayoritas Pengguna Terdaftar
6002,2011-09-12,3,0,9,15,0,1,1,1,30.34,33.335,48.0,6.0032,60,152,212,Sore,Mayoritas Pengguna Terdaftar
6003,2011-09-12,3,0,9,16,0,1,1,1,29.52,33.335,48.0,0.0,60,238,298,Sore,Mayoritas Pengguna Terdaftar
6004,2011-09-12,3,0,9,17,0,1,1,1,29.52,33.335,51.0,11.0014,75,515,590,Sore,Mayoritas Pengguna Terdaftar
6005,2011-09-12,3,0,9,18,0,1,1,1,28.7,32.574999999999996,54.0,12.998000000000001,56,515,571,Malam,Mayoritas Pengguna Terdaftar
6006,2011-09-12,3,0,9,19,0,1,1,1,27.880000000000003,31.819999999999997,56.99999999999999,8.9981,63,373,436,Malam,Mayoritas Pengguna Terdaftar
6007,2011-09-12,3,0,9,20,0,1,1,1,27.060000000000002,31.06,65.0,0.0,41,258,299,Malam,Mayoritas Pengguna Terdaftar
6008,2011-09-12,3,0,9,21,0,1,1,1,26.240000000000002,30.305,73.0,6.0032,29,166,195,Malam,Mayoritas Pengguna Terdaftar
6009,2011-09-12,3,0,9,22,0,1,1,1,25.419999999999998,28.79,83.0,11.0014,16,134,150,Malam,Mayoritas Pengguna Terdaftar
